paper_id,cluster
9409199,2
9506188,2
9808092,2
9708165,2
9306120,2
9904023,2
12064,7
12065,7
12066,7
12067,7
9712231,2
12068,7
12069,7
9706062,2
9412181,2
9504014,2
9607093,2
12071,7
12072,7
12073,7
12074,7
12076,7
9503175,2
9804112,2
9608107,2
9704119,2
12078,7
12079,7
12080,7
9609173,2
12081,7
12082,7
12083,7
9812228,2
12084,7
9503068,2
9601062,2
9604150,2
9607176,2
9403172,2
9404001,2
9410238,2
9612225,2
12085,7
12086,7
12087,7
12088,7
12089,7
12090,7
9907092,2
9908188,2
9411041,2
9608143,2
9807088,2
12091,7
12092,7
9906134,2
12093,7
12094,7
12095,7
12096,7
12097,7
12098,7
9707056,2
9908084,2
12099,7
12100,2
9806017,2
9809029,2
12101,2
12102,2
12103,2
9505164,2
12105,2
12106,2
12107,2
9706088,2
12108,2
103146,0
12109,2
9907009,2
12110,2
12111,2
9902049,2
12112,2
12113,2
12114,2
12115,2
9709092,2
9812096,2
9912234,2
9402095,2
12116,2
12117,2
12118,2
9812215,2
12119,2
12120,2
12121,2
9711024,2
9308110,2
9610123,2
9709163,2
12122,2
12124,2
12125,2
12126,2
12129,2
12130,2
12131,2
12132,2
12133,2
9906023,2
9705166,2
12134,2
9604151,2
9907001,2
12135,2
12136,2
12137,2
12138,2
9905129,2
12139,2
12140,2
12141,2
12142,2
12143,2
12144,2
12145,2
6012,3
12146,2
12147,2
12148,2
12149,2
12150,2
12151,2
12152,2
12153,2
12154,2
12155,2
12156,2
12157,2
12158,2
12159,2
12160,2
12161,2
12162,2
9808054,2
9810192,2
9903092,2
9406081,2
9604021,2
9709186,2
9810020,2
9503221,2
12163,2
12164,2
12165,2
12166,2
12174,2
9508031,2
12167,2
12170,2
12171,2
12172,2
12173,2
12176,2
12177,2
204108,0
9311110,2
12178,2
12179,2
12180,2
12181,2
12182,2
12183,2
12184,2
12185,2
12186,2
12188,2
12189,2
9912149,2
12190,2
12191,2
12192,2
12194,2
9707071,2
12196,2
12197,2
12198,2
12210,2
12199,2
12201,2
12202,2
12203,2
12204,2
12206,2
9506129,2
12208,2
9910167,2
12209,2
12211,2
12212,2
12213,2
12214,2
12215,2
9709221,2
12217,2
12218,2
12219,2
9807101,2
9309062,2
9803257,2
9807003,2
12220,2
9711172,2
12221,2
12222,2
12223,2
12224,2
9212067,2
9409027,2
9203035,2
12225,2
12226,2
12227,2
105300,0
102042,0
102159,0
103078,0
103138,0
105048,0
105052,0
105117,0
105151,0
105160,0
105256,0
12229,2
9212091,2
12230,2
9911194,2
12231,2
12232,2
12233,2
12234,2
12236,2
12237,2
9909078,2
12239,2
12240,2
12242,2
12244,2
12245,2
12246,2
12247,2
12248,2
12249,2
12250,2
12251,2
12252,2
9603166,2
12253,2
12254,2
12255,2
12256,2
9309047,2
9511224,2
9907089,2
9909052,2
9605115,2
9809112,2
12257,2
12258,2
12259,2
12260,2
101138,2
9803158,2
9811148,2
12261,2
12262,2
12263,2
9706015,2
12264,2
12265,2
12266,2
9503091,2
9501035,2
12267,2
9610022,2
12268,2
9205093,2
12269,2
9608138,2
9705077,2
12270,2
101001,2
101002,2
101003,2
101004,2
101005,2
101006,2
101007,2
101008,2
101010,2
101011,2
9611170,2
9211079,2
9309100,2
9404096,2
9501039,2
9503172,2
101013,2
101014,2
101015,2
101016,2
101017,2
101018,2
101019,2
101020,2
102105,0
102172,0
101043,2
101021,2
101022,2
9805079,2
9207080,2
9306100,2
101023,2
101025,2
101026,2
101027,2
101028,2
101030,2
101031,2
101032,2
9504051,2
9608130,2
9409052,2
101033,2
9712031,2
101034,2
101035,2
101036,2
2079,3
9211076,2
9306148,2
9404078,2
9409128,2
9809053,2
9812213,2
9906068,2
9303021,2
9409083,2
9512068,2
9707085,2
101037,2
9809064,2
101038,2
101040,2
101041,2
104204,0
9706042,2
9808187,2
101042,2
101044,2
101045,2
101046,2
101047,2
101048,2
101049,2
101050,2
101051,2
9701105,2
101052,2
101053,2
9703024,2
9605126,2
101055,2
101056,2
101057,2
101058,2
101059,2
101060,2
101061,2
101064,2
101065,2
101066,2
101067,2
9606101,2
9811038,2
9903075,2
9407098,2
9510077,2
9206058,2
101069,2
101070,2
101072,2
9311066,2
9411236,2
9412204,2
101073,2
101076,2
101083,2
9910185,2
9911157,2
101074,2
101075,2
9502054,2
9610121,2
9711086,2
9806086,2
9406126,2
101077,2
101078,2
101079,2
101080,2
101082,2
101084,2
101085,2
9612060,2
101087,2
101088,2
101090,2
101091,2
101092,2
101094,2
101095,2
101096,2
101097,2
9912251,2
101098,2
9905086,2
9404085,2
9612193,2
101099,2
101100,2
101101,2
101102,2
101145,2
101103,2
9406070,2
9804047,2
9807025,2
9907004,2
101104,2
101105,2
9801054,2
101106,2
9909153,2
101107,2
9507097,2
9709011,2
101108,2
101109,2
101140,2
101110,2
101111,2
9706189,2
9607073,2
101112,2
101113,2
101114,2
101115,2
101116,2
9405025,2
9201030,2
9209030,2
9307031,2
9506159,2
101117,2
101118,2
9311025,2
101119,2
101120,2
101121,2
9911059,2
101122,2
101123,2
9810118,2
101124,2
101125,2
101126,2
9711109,2
9902043,2
9709037,2
9705065,2
9709006,2
9710242,2
101127,2
101128,2
101129,2
101130,2
101131,2
101132,2
101133,2
101134,2
101135,2
101136,2
101137,2
101139,2
101141,2
101143,2
101144,2
101146,2
9407011,2
101147,2
101148,2
101149,2
101150,2
9908177,2
101151,2
9209029,2
101152,2
101153,2
9701005,2
101154,2
105111,0
104010,0
104071,0
101155,2
101156,2
9608193,2
101157,2
101158,2
9504162,2
9610129,2
101159,2
102101,0
107022,0
109222,0
102022,0
102070,0
104217,0
103069,0
103131,0
104190,0
106048,0
101160,2
10011,2
101161,2
9608074,2
9710072,2
9709048,2
101162,2
101163,2
101165,2
101166,2
9701024,2
9501080,2
101167,2
101169,2
9907116,2
101170,2
101171,2
101173,2
101174,2
9212007,2
101175,2
9407166,2
101176,2
101177,2
101178,2
12235,2
101179,2
101180,2
101181,2
101182,2
101183,2
9612125,2
101184,2
101185,2
101186,2
101187,2
5104,3
101188,2
101189,2
105087,0
106269,0
101190,2
101191,2
9705096,2
101192,2
101194,2
101195,2
101196,2
9804022,2
9902014,2
101197,2
9901068,2
101198,2
9309046,2
101199,2
101200,2
101201,2
9704132,2
101202,2
101203,2
101204,2
101205,2
101206,2
101207,2
101208,2
101209,2
101210,2
101211,2
101212,2
101213,2
101214,2
101215,2
101216,2
101217,2
101218,2
101219,2
101220,2
9610081,2
101221,2
101222,2
101224,2
9401049,2
9502161,2
101225,2
9702188,2
9311097,2
101226,2
101227,2
9412130,2
101228,2
101229,2
101230,2
101231,2
9508084,2
101232,2
101233,2
101234,2
101235,2
101236,2
102001,0
102002,0
102005,0
9907169,2
9910125,2
9804007,2
102007,0
102008,0
9506175,2
9512050,2
9707218,2
102009,0
102010,0
9412169,2
9806053,2
9806107,2
9304144,2
102011,0
102012,0
102013,0
102014,0
102015,0
102016,0
102017,0
102018,0
102020,0
102021,0
102108,0
11274,2
102096,0
9210140,2
9605162,2
102023,0
102024,0
9904194,2
9910128,2
102026,0
102027,0
102028,0
102029,0
9407036,2
9809013,2
102030,0
102031,0
102032,0
102033,0
102034,0
102035,0
102036,0
102037,0
102038,0
102039,0
9812157,2
9405104,2
9409178,2
9410163,2
9505060,2
9806006,2
9806192,2
102040,0
9809050,2
9809098,2
9310141,2
9803157,2
102041,0
102043,0
102044,0
102045,0
102048,0
102049,0
9906065,2
9506008,2
9508011,2
9806057,2
102050,0
102051,0
102052,0
9505129,2
9503222,2
102053,0
102054,0
102055,0
9801088,2
9911162,2
102056,0
102057,0
102059,0
102060,0
102061,0
102062,0
102063,0
102064,0
102065,0
102066,0
102067,0
9912205,2
102069,0
9401117,2
9503010,2
9709207,2
9406078,2
102071,0
102072,0
9508102,2
9802146,2
102073,0
9811012,2
9409018,2
9506049,2
102074,0
102075,0
102076,0
102077,0
9505170,2
102078,0
9503042,2
9708100,2
9810059,2
9301040,2
9403012,2
9406005,2
9410005,2
9411168,2
9501084,2
102079,0
102080,0
9209063,2
102081,0
9902076,2
102082,0
102083,0
102084,0
102085,0
102086,0
6082,3
102087,0
102088,0
102089,0
102090,0
102091,0
102092,0
102181,0
102137,0
102093,0
102094,0
102095,0
102097,0
9905220,2
9910158,2
9910247,2
9911062,2
9611212,2
9605114,2
9610008,2
9706170,2
9810245,2
102098,0
102099,0
9703025,2
102100,0
103020,0
104097,0
102103,0
102104,0
9607090,2
102107,0
102109,0
9705201,2
9707007,2
9711199,2
9310135,2
102110,0
102111,0
9701180,2
9911171,2
102112,0
102113,0
102114,0
102115,0
102116,0
102117,0
102120,0
102121,0
102122,0
102123,0
102124,0
102125,0
102126,0
102127,0
9305018,2
102128,0
102129,0
102130,0
102131,0
9807217,2
9902065,2
9912285,2
102132,0
102133,0
102134,0
102135,0
102136,0
9310099,2
102138,0
102139,0
102140,0
9610061,2
102141,0
102142,0
102143,0
102144,0
102145,0
102146,0
102147,0
102148,0
102149,0
9909158,2
102150,0
102151,0
102152,0
102153,0
102154,0
102155,0
9708072,2
102156,0
9411040,2
9208016,2
102158,0
102160,0
102161,0
102162,0
102163,0
9409076,2
102164,0
102165,0
102166,0
102167,0
102168,0
102169,0
102173,0
102174,0
102175,0
9906001,2
9907181,2
9911108,2
102176,0
102177,0
102178,0
102179,0
102180,0
9310084,2
9212050,2
102183,0
102184,0
102185,0
9910003,2
102186,0
102187,0
102188,0
102189,0
102190,0
102191,0
102192,0
102193,0
102194,0
102195,0
102196,0
3260,3
102197,0
102198,0
102199,0
9601165,2
9603164,2
9611062,2
9501040,2
102200,0
102201,0
102202,0
102203,0
9302039,2
9205117,2
9210117,2
9210118,2
102207,0
102208,0
102209,0
102210,0
102211,0
102212,0
103001,0
103002,0
9805049,2
103003,0
103004,0
9704074,2
103006,0
9410016,2
9311170,2
9406177,2
103007,0
103008,0
103009,0
103010,0
103011,0
103012,0
103013,0
103014,0
9809074,2
9909174,2
103015,0
103016,0
9205098,2
9206100,2
103017,0
103018,0
103019,0
103021,0
103022,0
103023,0
9607101,2
103024,0
103025,0
9203010,2
103026,0
103027,0
9910141,2
103028,0
103029,0
103030,0
103031,0
103032,0
103033,0
103034,0
103035,0
103036,0
9603043,2
9806223,2
103037,0
103038,0
103040,0
9903102,2
9807143,2
103041,0
103042,0
104135,0
103043,0
103044,0
103045,0
103046,0
9708146,2
9412146,2
103047,0
103048,0
103049,0
9506036,2
103050,0
103051,0
104119,0
103052,0
103054,0
103055,0
103056,0
103057,0
103058,0
103059,0
103060,0
103061,0
9903255,2
103062,0
103063,0
9305169,2
9505093,2
9511091,2
9712081,2
9210029,2
9307071,2
9307119,2
9403019,2
9403129,2
9405111,2
9406214,2
9408049,2
9504030,2
9505041,2
103066,0
105038,0
9805072,2
104043,0
104054,0
103067,0
103068,0
103070,0
103071,0
103072,0
1095,1
103073,0
103074,0
103075,0
103076,0
103077,0
103079,0
103080,0
103167,0
103115,0
103081,0
103082,0
103083,0
9202040,2
103084,0
103085,0
103086,0
103087,0
103088,0
103089,0
103090,0
103091,0
103092,0
103093,0
9406122,2
9712198,2
9805138,2
9910168,2
9910180,2
9502111,2
9503132,2
103094,0
9909150,2
103095,0
103096,0
103097,0
9911037,2
103098,0
103099,0
103100,0
103101,0
9706114,2
103102,0
9704191,2
103103,0
103104,0
103105,0
103106,0
103107,0
103108,0
103109,0
103110,0
103111,0
103112,0
103113,0
103114,0
103116,0
103117,0
103118,0
9307188,2
103119,0
9909034,2
9812241,2
103120,0
103121,0
103122,0
9805120,2
103123,0
103124,0
103125,0
103126,0
103127,0
9412114,2
9406146,2
9411033,2
103128,0
103129,0
9404134,2
9601047,2
9905125,2
9509058,2
9605021,2
103130,0
1181,1
103132,0
103133,0
103136,0
103152,0
103139,0
103140,0
9410173,2
9503025,2
9707004,2
9302005,2
103141,0
103142,0
103143,0
103144,0
103145,0
103147,0
9603055,2
103148,0
103149,0
103150,0
103151,0
103153,0
104056,0
103233,0
103154,0
103155,0
103156,0
103157,0
9904214,2
103158,0
103159,0
103161,0
103162,0
103163,0
103164,0
9301092,2
9404054,2
9312129,2
9404029,2
9412058,2
103165,0
103166,0
9905184,2
103168,0
9804057,2
9903014,2
9903021,2
9303076,2
103169,0
103170,0
103183,0
9303131,2
9307139,2
9502079,2
9502080,2
103171,0
103172,0
103173,0
103174,0
103175,0
103176,0
103177,0
103178,0
9411017,2
103179,0
103180,0
9704039,2
9509072,2
9609038,2
9701063,2
103181,0
9911255,2
103182,0
103184,0
103185,0
103187,0
103188,0
103189,0
103190,0
103191,0
104236,0
103192,0
103193,0
106230,0
103196,0
9604126,2
9802122,2
9312192,2
103198,0
103199,0
103200,0
103201,0
103202,0
103203,0
103204,0
103205,0
103206,0
9405180,2
9608188,2
9208005,2
103207,0
103208,0
103209,0
103212,0
103213,0
103214,0
103215,0
9809012,2
103216,0
103039,0
103217,0
103218,0
103219,0
103220,0
103221,0
9904032,2
9306092,2
103222,0
103223,0
103224,0
103225,0
103226,0
103227,0
103228,0
103229,0
9801181,2
9903105,2
9201052,2
9308156,2
103230,0
103231,0
103232,0
103235,0
103236,0
9507030,2
103237,0
103238,0
9401120,2
9409042,2
9409109,2
103239,0
104073,0
105032,0
108187,0
109050,0
105199,0
105212,0
106179,0
106241,0
106097,0
108075,0
109004,0
103240,0
103241,0
204218,0
104262,0
105070,0
105249,0
106086,0
107108,0
108052,0
111085,0
111247,0
112009,0
204190,0
103242,0
103243,0
9307145,2
9412033,2
9505120,2
9305103,2
9404176,2
103244,0
103245,0
9503193,2
103246,0
103254,0
9502089,2
103247,0
103248,0
103249,0
103250,0
103251,0
103053,0
103252,0
103253,0
103255,0
103256,0
103257,0
103258,0
9403103,2
9405157,2
103259,0
103260,0
103261,0
103262,0
103263,0
103264,0
9401113,2
9204101,2
103265,0
104002,0
9412142,2
9412237,2
104003,0
9912179,2
9412244,2
9909039,2
104004,0
104005,0
104006,0
104007,0
104008,0
9901142,2
9204047,2
9606167,2
9809006,2
9809066,2
104009,0
9412065,2
9801194,2
9411129,2
9411061,2
9504060,2
9512209,2
104011,0
104012,0
9711129,2
104013,0
9903188,2
104014,0
104015,0
8021,3
104016,0
104017,0
104018,0
104020,0
104021,0
104022,0
9612025,2
9306051,2
104023,0
104025,0
104026,0
104027,0
9501026,2
9509079,2
104028,0
104029,0
104047,0
104030,0
104031,0
104032,0
103135,0
104033,0
104034,0
104035,0
104036,0
104045,0
104139,0
104037,0
9806170,2
9806224,2
9808125,2
104038,0
104039,0
9204103,2
104040,0
104042,0
104044,0
104046,0
104048,0
104049,0
104050,0
9403028,2
9807044,2
104052,0
9810085,2
104055,0
9808003,2
9907135,2
104057,0
104058,0
104059,0
9504017,2
9512015,2
9807178,2
104061,0
104062,0
104063,0
104064,0
104065,0
104066,0
9606031,2
104067,0
104068,0
3209,3
104169,0
9706104,2
104133,0
9210005,2
9502117,2
9503203,2
104069,0
105203,0
105204,0
105061,0
106051,0
106190,0
104075,0
9807214,2
9810229,2
9607194,2
9607195,2
9607196,2
9611034,2
104076,0
9711041,2
104077,0
104078,0
9810005,2
104079,0
9811188,2
9905105,2
9612070,2
9803242,2
9803243,2
104080,0
104081,0
9906106,2
104082,0
9912177,2
104084,0
9801041,2
104085,0
104086,0
104087,0
104089,0
10019,2
9506086,2
9910043,2
104090,0
104091,0
104092,0
9904028,2
104093,0
104094,0
104095,0
104153,0
104098,0
104152,0
104099,0
105115,0
105247,0
105264,0
106033,0
104143,0
104164,0
105098,0
105227,0
9507053,2
105228,0
105238,0
105245,0
104100,0
104101,0
104102,0
104103,0
104104,0
104105,0
104106,0
104107,0
9507052,2
9511095,2
104108,0
9712183,2
9607096,2
9809051,2
9901141,2
104109,0
104110,0
9711171,2
104111,0
104112,0
104113,0
104130,0
104114,0
104115,0
9707210,2
104116,0
104117,0
104118,0
104120,0
9204003,2
9303095,2
104121,0
104122,0
9407071,2
9211029,2
9305122,2
104123,0
104124,0
104125,0
104126,0
104127,0
104128,0
104129,0
104131,0
104132,0
104134,0
104136,0
104137,0
9702060,2
104138,0
104140,0
104060,0
104141,0
104142,0
104144,0
9502068,2
104145,0
9909162,2
9511223,2
104147,0
104149,0
104150,0
104154,0
104155,0
104156,0
105108,0
104157,0
104158,0
9204053,2
104159,0
104160,0
2179,3
104161,0
104162,0
9706190,2
9707153,2
9707201,2
9801031,2
9311103,2
9406129,2
9512047,2
9704118,2
9602149,2
9612145,2
9612137,2
104163,0
104166,0
104167,0
104168,0
9506117,2
104171,0
104173,0
104174,0
104175,0
9403113,2
104176,0
104177,0
104178,0
104179,0
104180,0
104181,0
104182,0
104183,0
104184,0
104185,0
104188,0
9710095,2
9609090,2
9309084,2
104191,0
104192,0
104193,0
104194,0
104195,0
104196,0
104197,0
104198,0
104199,0
104200,0
104201,0
104202,0
9409072,2
104203,0
9408160,2
9806130,2
9806147,2
104205,0
9908055,2
9705158,2
9806221,2
104206,0
104207,0
9301123,2
104208,0
104209,0
104210,0
104211,0
104212,0
9412031,2
9509153,2
9612150,2
9806222,2
9911178,2
9511102,2
9512011,2
9212125,2
104213,0
104215,0
104216,0
9510065,2
9610194,2
104218,0
104219,0
104220,0
104222,0
104223,0
104224,0
104225,0
104226,0
104227,0
106100,0
106019,0
106203,0
107233,0
112045,0
112227,0
202198,6
104228,0
9308103,2
104229,0
104230,0
104231,0
104232,0
104233,0
104234,0
104235,0
104237,0
9409049,2
104238,0
9908132,2
9601160,2
104239,0
104240,0
9212084,2
104241,0
9506073,2
104242,0
8158,3
104243,0
104244,0
104245,0
104246,0
104247,0
104248,0
104249,0
9704203,2
9902143,2
104250,0
104251,0
104252,0
104253,0
104254,0
104255,0
104256,0
9701136,2
104257,0
104258,0
9810139,2
9511184,2
104259,0
104260,0
104261,0
104263,0
104264,0
104265,0
104266,0
9907197,2
9709187,2
104267,0
105001,0
105002,0
105003,0
9604008,2
9605204,2
9303132,2
9304120,2
9311057,2
105004,0
105005,0
105006,0
105007,0
105008,0
105009,0
105010,0
105011,0
105012,0
105013,0
105014,0
105015,0
9303045,2
105016,0
9508132,2
105017,0
105019,0
105020,0
105021,0
105022,0
9904195,2
105023,0
106206,0
105062,0
105220,0
105024,0
105025,0
105026,0
105027,0
105028,0
9907120,2
105029,0
106197,0
105031,0
4016,3
105033,0
9306049,2
9810034,2
105034,0
105035,0
105036,0
105037,0
105039,0
105040,0
9408071,2
9904192,2
105041,0
105043,0
9510239,2
9611167,2
9412194,2
105044,0
105045,0
105046,0
9508105,2
9312065,2
105047,0
105049,0
105050,0
105051,0
111090,0
106175,0
106185,0
111078,0
105053,0
9504164,2
9905100,2
9406026,2
9409198,2
9809214,2
105054,0
105055,0
105056,0
105057,0
9805166,2
9910221,2
9403169,2
105058,0
105059,0
105060,0
105063,0
105064,0
105065,0
105066,0
105067,0
105068,0
105069,0
105072,0
105074,0
9802137,2
9502048,2
105075,0
105076,0
105077,0
105159,0
106038,0
105078,0
105079,0
105080,0
105081,0
105082,0
105083,0
105084,0
105086,0
9508138,2
105242,0
106194,0
105088,0
105089,0
105090,0
105091,0
105092,0
105093,0
105094,0
107115,0
106030,0
107037,0
9310053,2
105095,0
105136,0
106012,0
105096,0
105097,0
106014,0
105100,0
105101,0
106267,0
105102,0
105103,0
5200,3
105030,0
105104,0
105105,0
105106,0
9903081,2
9805107,2
105107,0
105109,0
9512099,2
9704088,2
9901082,2
9901083,2
9901097,2
105110,0
105244,0
110086,0
105112,0
105113,0
9411153,2
105114,0
105129,0
105168,0
105116,0
105118,0
105119,0
12123,2
105120,0
105121,0
105122,0
105123,0
105124,0
105125,0
105126,0
105127,0
12207,2
105128,0
102047,0
105130,0
105131,0
105133,0
105134,0
105135,0
9509057,2
9606159,2
105137,0
105138,0
105139,0
105141,0
9811176,2
105142,0
9712089,2
105143,0
105144,0
105145,0
105146,0
105148,0
9309117,2
105149,0
105153,0
105154,0
105155,0
9411022,2
105156,0
105157,0
105158,0
105161,0
105163,0
105164,0
105165,0
105166,0
105167,0
9305166,2
105169,0
105170,0
105171,0
108006,0
105284,0
105172,0
9069,3
105173,0
105174,0
105175,0
105176,0
105177,0
9307007,2
9509119,2
9305135,2
9307008,2
9312060,2
9405201,2
9203044,2
9303164,2
9309041,2
9411221,2
9508125,2
105178,0
105179,0
105180,0
105181,0
105182,0
105183,0
9601166,2
9511189,2
9611179,2
105184,0
105185,0
105186,0
105187,0
105188,0
105189,0
9407020,2
9612002,2
9301120,2
105190,0
105191,0
105192,0
105193,0
9603145,2
105194,0
105195,0
105196,0
105197,0
105198,0
105200,0
105201,0
105202,0
105205,0
105206,0
105207,0
105208,0
105209,0
105210,0
105211,0
108029,0
105213,0
105214,0
105215,0
105216,0
105217,0
105218,0
105219,0
105221,0
105222,0
105223,0
105224,0
105225,0
105226,0
105229,0
105230,0
105232,0
105233,0
105234,0
105235,0
105236,0
105237,0
105239,0
105240,0
105243,0
105246,0
105250,0
105251,0
105252,0
105253,0
105254,0
105255,0
105257,0
105258,0
105259,0
9310100,2
105260,0
9505140,2
105261,0
105262,0
105263,0
105265,0
105266,0
105268,0
105269,0
105270,0
105271,0
1160,1
105272,0
105274,0
105275,0
105276,0
105277,0
105278,0
105279,0
105280,0
203114,0
105281,0
105282,0
9803032,2
105283,0
105286,0
105288,0
105289,0
9608097,2
105291,0
105292,0
105293,0
105294,0
105295,0
105296,0
105297,0
105298,0
105299,0
105018,0
105301,0
9403063,2
105302,0
9507042,2
105303,0
105304,0
105305,0
105306,0
9412176,2
9307097,2
105307,0
105308,0
105309,0
9710107,2
9310136,2
9401143,2
9411013,2
9609008,2
9201077,2
105310,0
105311,0
105312,0
105313,0
9703224,2
9204023,2
9508005,2
9611108,2
105314,0
105315,0
105316,0
105317,0
105318,0
105319,0
105320,0
9704193,2
9609190,2
105321,0
9704065,2
9909067,2
9206054,2
9402083,2
106001,0
106002,0
106201,0
106112,0
9806225,2
106003,0
106004,0
106005,0
106006,0
106007,0
106008,0
106009,0
106010,0
106011,0
106072,0
106016,0
106013,0
106015,0
106018,0
106020,0
106021,0
106022,0
106023,0
106024,0
106025,0
9711182,2
9308013,2
106026,0
106027,0
106028,0
9506063,2
106029,0
9311155,2
9604117,2
9309136,2
9310164,2
9311082,2
9405126,2
106031,0
106032,0
106034,0
106035,0
106036,0
106037,0
106039,0
106040,0
106041,0
106042,0
106043,0
106044,0
106045,0
106046,0
106047,0
106049,0
106052,0
9303064,2
9310061,2
9403036,2
9206009,2
106053,0
106054,0
106055,0
106056,0
9402069,2
9401019,2
106057,0
9602092,2
9808121,2
106058,0
9910229,2
9902191,2
106059,0
106060,0
106061,0
9809107,2
106062,0
106063,0
106064,0
106065,0
106066,0
106068,0
106069,0
106070,0
106071,0
9406195,2
9302072,2
9501001,2
9401107,2
106073,0
106074,0
106075,0
106076,0
106077,0
9907223,2
106078,0
106103,0
106079,0
106080,0
106081,0
9908133,2
9412227,2
106083,0
106087,0
105099,0
106088,0
106089,0
106138,0
106092,0
106093,0
106094,0
9607217,2
9406193,2
9511025,2
106095,0
106096,0
106098,0
106106,0
106099,0
106127,0
106131,0
106109,0
106113,0
106151,0
106184,0
106191,0
106247,0
107134,0
107169,0
108150,0
108172,0
109057,0
109122,0
109133,0
109213,0
110007,0
110031,0
110062,0
110064,0
110108,0
110123,0
110143,0
110169,0
110234,0
110238,0
110265,0
111008,0
111093,0
111182,0
111201,0
111217,0
111238,0
111276,0
108194,0
111007,0
108013,0
111153,0
201268,4
202060,6
202107,5
202140,6
106101,0
106102,0
9908178,2
106104,0
106105,0
9511040,2
106107,0
9902178,2
106108,0
106110,0
106111,0
9601132,2
106114,0
106116,0
106117,0
106118,0
106120,0
106121,0
106122,0
106123,0
9808158,2
106125,0
106126,0
106128,0
106129,0
106133,0
108040,0
9808070,2
106134,0
106135,0
106136,0
9304033,2
106137,0
106139,0
106140,0
106141,0
106142,0
106143,0
106144,0
106145,0
106148,0
106149,0
106200,0
107040,0
111119,0
201226,4
203115,0
206068,0
9806243,2
107149,0
107186,0
108192,0
109067,0
201112,4
205131,0
106150,0
106152,0
106085,0
106153,0
106155,0
9511048,2
106156,0
106157,0
106158,0
9907185,2
9910242,2
106159,0
106160,0
106161,0
106162,0
106163,0
106164,0
106165,0
106166,0
106167,0
106168,0
106170,0
106171,0
106172,0
106173,0
106177,0
106178,0
106180,0
106181,0
110057,0
111122,0
108045,0
111049,0
106182,0
106183,0
106186,0
106187,0
106188,0
106189,0
211074,0
110173,0
201253,4
205061,0
106192,0
106193,0
9301006,2
106195,0
106196,0
9710086,2
106198,0
106199,0
106202,0
106204,0
106205,0
106207,0
106208,0
106209,0
106210,0
106211,0
106212,0
106213,0
106214,0
106215,0
106216,0
106217,0
106218,0
106220,0
106221,0
9904015,2
9906009,2
106222,0
106223,0
106225,0
106226,0
104165,0
106227,0
108129,0
9508114,2
106228,0
106231,0
106232,0
106233,0
9405154,2
9408058,2
106234,0
106235,0
106236,0
106237,0
106238,0
106239,0
106240,0
9310016,2
106242,0
106243,0
106244,0
106245,0
106246,0
106248,0
106249,0
106250,0
9404119,2
106252,0
106253,0
106254,0
9904177,2
106255,0
106256,0
106257,0
106258,0
106260,0
9202080,2
9203068,2
9206040,2
106261,0
106262,0
106263,0
106264,0
106265,0
106266,0
106268,0
106271,0
106272,0
9503176,2
106273,0
106274,0
106275,0
106276,0
106277,0
106278,0
9803073,2
9812191,2
106279,0
106280,0
106281,0
106282,0
106283,0
10089,2
106284,0
106285,0
106286,0
106287,0
107001,0
107002,0
107003,0
9911009,2
107005,0
107006,0
107007,0
107008,0
107009,0
107010,0
107011,0
107012,0
9812249,2
107013,0
9703112,2
107014,0
107015,0
9602053,2
9704212,2
107016,0
107017,0
107018,0
107019,0
107021,0
107023,0
107024,0
107025,0
107027,0
107028,0
9909040,2
107029,0
9205050,2
9304071,2
107030,0
107031,0
107067,0
107183,0
107032,0
107033,0
107034,0
107035,0
9701173,2
9606166,2
107036,0
107038,0
9211020,2
9503148,2
9910049,2
9508081,2
107039,0
107041,0
107042,0
107043,0
9903009,2
107044,0
107045,0
9703042,2
107046,0
107047,0
105140,0
107048,0
9412093,2
9204059,2
9403106,2
9507103,2
107049,0
107050,0
107052,0
107053,0
107054,0
107055,0
107056,0
107057,0
107058,0
11150,2
107059,0
107060,0
107061,0
107062,0
107063,0
9406120,2
9607132,2
107064,0
107065,0
107066,0
9804148,2
107068,0
107069,0
107070,0
107071,0
107072,0
107073,0
9507155,2
9507156,2
107074,0
107075,0
107078,0
107079,0
107080,0
107081,0
107090,0
107082,0
107083,0
107084,0
107085,0
107086,0
107087,0
107088,0
107089,0
209034,0
203211,0
203265,0
204008,0
204070,0
204084,0
204140,0
204143,0
204150,0
204187,0
204198,0
204203,0
204204,0
204252,0
205003,0
205055,0
205085,0
205098,0
205121,0
205140,0
205146,0
205179,0
206102,0
206212,0
207105,0
207119,0
207146,0
207156,0
208019,0
208023,0
208094,0
208124,0
208142,0
208217,0
107091,0
107092,0
107093,0
9906061,2
9705073,2
107095,0
107096,0
9812029,2
9505131,2
107097,0
107098,0
107099,0
107100,0
107101,0
9306029,2
107102,0
107103,0
107104,0
107105,0
107106,0
107107,0
9607152,2
9701040,2
9410099,2
107109,0
9609231,2
107110,0
9604146,2
9607086,2
9704184,2
107111,0
9601082,2
107112,0
107113,0
107114,0
107116,0
107117,0
107118,0
107119,0
107120,0
107121,0
107122,0
103194,0
107123,0
107124,0
107125,0
107126,0
107127,0
107128,0
107004,0
107129,0
107130,0
107131,0
107132,0
107133,0
107136,0
107137,0
107138,0
107140,0
107141,0
107142,0
107143,0
9604183,2
9704113,2
9707249,2
9708023,2
107145,0
9609043,2
107146,0
9612210,2
